시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일
B10,서울특별시교육청,7010234,장훈고등학교,Janghoon High School,고등학교,서울특별시,서울특별시교육청,사립,07316 ,서울특별시 영등포구 영등포로64길 26,/ 장훈고등학교 (신길동),02-842-6921,http://www.janghoon.hs.kr,남,02-831-7435,자율고,N,일반계,,전기,주간,19640113,19640113,20230205
B10,서울특별시교육청,7010851,재한몽골학교,International Mongolia School,외국인학교,서울특별시,서울특별시교육청,사립,04966 ,서울특별시 광진구 광장로1가길 13-10,(광장동),02-3437-7078,http://mongolschool.org/,남여공학,02-458-2980,,N,해당없음,,전기,주야간,20050302,20050302,20230205
B10,서울특별시교육청,7010235,재현고등학교,Jaehyun High School,고등학교,서울특별시,서울특별시교육청,사립,01717 ,서울특별시 노원구 덕릉로82길 64,/ 재현고등학교 (중계동),02-932-4812,http://jaehyun.sen.hs.kr,남,02-6000-9358,일반고,N,일반계,,후기,주간,19780303,19780303,20230205
B10,서울특별시교육청,7051200,재현중학교,Jaehyun Middle School,중학교,서울특별시,서울특별시북부교육지원청,사립,01717 ,서울특별시 노원구 덕릉로82길 64,(중계동/재현중/고등학교),02-932-4816,http://jaehyun.sen.ms.kr,남여공학,02-6000-9358,,N,일반계,,전기,주간,19710303,19710401,20230205
B10,서울특별시교육청,7021140,전농중학교,Jeonnong Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02506 ,서울특별시 동대문구 사가정로13길 71,(전농동/전농중학교),02-2242-6652,http://www.jeonnong.ms.kr,남여공학,02-2242-6651,,N,일반계,,전기,주간,19671027,19680309,20230205
B10,서울특별시교육청,7021141,전동중학교,Jeondong Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02511 ,서울특별시 동대문구 장안벚꽃로 291,(휘경동/전동중학교),02-2212-9266,http://jeondong.sen.ms.kr,남여공학,02-2248-0372,,N,일반계,,전기,주간,19841208,19850503,20230205
B10,서울특별시교육청,7021142,전일중학교,Jeonil Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02506 ,서울특별시 동대문구 사가정로13길 67,/ 전일중학교 (전농동),02-2245-2745,http://www.jeonil.ms.kr,남여공학,02-2243-6693,,N,일반계,,전기,주간,19740304,19741002,20230205
B10,서울특별시교육청,7010236,정신여자고등학교,Chungshin Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,05571 ,서울특별시 송파구 올림픽로4길 16,/ 정신여자고등학교 (잠실동),02-423-4014,http://chungshin.sen.hs.kr,여,02-420-9607,일반고,N,일반계,,후기,주간,18871020,19871020,20230205
B10,서울특별시교육청,7130203,정신여자중학교,Chungshin Girls’ Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,사립,05571 ,서울특별시 송파구 올림픽로4길 16,/ 정신여자중학교 (잠실동),02-423-4123,http://chungshin.sen.ms.kr,여,02-423-8322,,N,일반계,,전기,주간,18871020,18871020,20230205
B10,서울특별시교육청,7031214,정원여자중학교,Jungwon Girls’ Middle School,중학교,서울특별시,서울특별시서부교육지원청,사립,03652 ,서울특별시 서대문구 연희로37안길 51,/ 정원여자중학교 (홍은동),02-394-6301,https://jungwon.sen.ms.kr/,여,02-391-6306,,N,일반계,,전기,주간,19690115,19690408,20230205
B10,서울특별시교육청,7010237,정의여자고등학교,Jeong Eui Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,01438 ,서울특별시 도봉구 노해로49길 69,(쌍문동/정의여자고등학교),02-992-5104,http://jeongeui.sen.hs.kr,여,02-991-0876,일반고,N,일반계,,후기,주간,19760305,19761007,20230205
B10,서울특별시교육청,7051201,정의여자중학교,Jeongeui Girls’ Middle School,중학교,서울특별시,서울특별시북부교육지원청,사립,01438 ,서울특별시 도봉구 노해로49길 69,/ 정의여자중학교 (쌍문동),02-3499-5300,http://www.jeongeui.ms.kr,여,02-991-7493,,N,일반계,,전기,주간,19710130,19710130,20230205
B10,서울특별시교육청,7010372,정화여자상업고등학교,Jeonghwa Girls’ Commercial High School,고등학교,서울특별시,서울특별시교육청,사립,02480 ,서울특별시 동대문구 홍릉로15길 50,(제기동)정화여자상업고등학교,02-966-9333,http://jeonghwa.sen.hs.kr,여,02-965-9155,특성화고,N,전문계,,전기,주간,19080901,19080901,20230205
B10,서울특별시교육청,7021143,정화여자중학교,Jeonghwa Girls’ Middle School,중학교,서울특별시,서울특별시동부교육지원청,사립,02480 ,서울특별시 동대문구 홍릉로15길 50,/ 정화여자중학교 (제기동),02-966-9332,http://www.jhg.ms.kr,여,02-966-9336,,N,일반계,,전기,주간,19080901,19080901,20230205
B10,서울특별시교육청,7010567,종로산업정보학교,Jongno Polytechnic School,각종학교(고),서울특별시,서울특별시교육청,공립,03114 ,서울특별시 종로구 종로58길 28,(숭인동/ 종로산업정보학교),02-2237-0465,http://www.cis.sc.kr,남여공학,02-2238-0598,,N,전문계,,전기,주간,19901110,19901110,20230205
B10,서울특별시교육청,7121355,종암중학교,Jongam Middle School,중학교,서울특별시,서울특별시성북강북교육지원청,공립,02809 ,서울특별시 성북구 종암로5길 80-17,(종암동/종암중학교),02-928-7041,http://jongam.sen.ms.kr,남여공학,02-922-1969,,N,일반계,,전기,주간,19800409,19800409,20230205
B10,서울특별시교육청,7010472,주몽학교,Jumong School,특수학교,서울특별시,서울특별시교육청,사립,05280 ,서울특별시 강동구 상암로 369,/ 주몽학교 (상일동),070-8255-0505,http://www.jumong.sc.kr,남여공학,02-3427-3726,,N,해당없음,,전기,주간,19850320,19850320,20230205
B10,서울특별시교육청,7010108,중경고등학교,Jungkyung High School,고등학교,서울특별시,서울특별시교육청,공립,04426 ,서울특별시 용산구 이촌로84길 34,(이촌동),02-793-2540,http://jungkyung.hs.kr,남여공학,02-796-5727,자율고,N,일반계,,후기,주간,19820301,19820301,20230205
B10,서울특별시교육청,7051202,중계중학교,Junggye Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01712 ,서울특별시 노원구 덕릉로76길 23,(중계동),02-932-2545,http://junggye.sen.ms.kr,남여공학,02-932-2544,,N,일반계,,전기,주간,19940105,19940506,20230205
B10,서울특별시교육청,7010238,중동고등학교,Joongdong High School,고등학교,서울특별시,서울특별시교육청,사립,06338 ,서울특별시 강남구 일원로 7,(일원동),02-3411-0100,www.joongdong.hs.kr,남,02-3411-0154,자율고,N,일반계,,전기,주간,19060510,19060510,20230205
B10,서울특별시교육청,7091455,중동중학교,Joongdong Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,사립,06344 ,서울특별시 강남구 일원로8길 37,중동중학교,070-7092-9300,https://joongdong.sen.ms.kr/ ,남,02-445-9882,,N,일반계,,전기,주간,19060510,19060510,20230205
B10,서울특별시교육청,7021144,중랑중학교,Joongrang Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02047 ,서울특별시 중랑구 동일로140길 33,/ 중랑중학교 (중화동),02-437-5312,http://www.joongrang.ms.kr,남여공학,02-494-3694,,N,일반계,,전기,주간,19721229,19731015,20230205
B10,서울특별시교육청,7010239,중산고등학교,Jungsan High School,고등학교,서울특별시,서울특별시교육청,사립,06350 ,서울특별시 강남구 일원로14길 22,(일원동/중산고등학교),02-2112-9000,http://www.jungsan.hs.kr,남,02-2226-0196,일반고,N,일반계,,후기,주간,19940301,19940325,20230205
B10,서울특별시교육청,7031215,중암중학교,Joongam Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03934 ,서울특별시 마포구 월드컵북로38길 25,(중동/중암중학교),02-309-5778, http://joongam.sen.ms.kr  ,남여공학,02-305-4915,,N,일반계,,전기,주간,19841208,19850513,20230205
B10,서울특별시교육청,7010240,중앙고등학교,Choong-ang High School,고등학교,서울특별시,서울특별시교육청,사립,03051 ,서울특별시 종로구 창덕궁길 164,(계동),02-742-1321,http://choongang.sen.hs.kr,남,02-745-6322,자율고,N,일반계,,전기,주간,19080620,19080620,20230205
B10,서울특별시교육청,7010241,중앙대학교사범대학부속고등학교,CHUNGANG UNIVERSITY HIGH SCHOOL ,고등학교,서울특별시,서울특별시교육청,사립,06277 ,서울특별시 강남구 선릉로 207,/ 중앙대학교사범대학부속고등학교 (도곡동),02-579-4005,http://www.cau.hs.kr,남여공학,02-572-7455,일반고,N,일반계,,후기,주간,19340415,19340415,20230205
B10,서울특별시교육청,7132154,중앙대학교사범대학부속중학교,Chung-ang University Middle school,중학교,서울특별시,서울특별시동작관악교육지원청,사립,06980 ,서울특별시 동작구 서달로 124,/ 중앙대학교사범대학부속중학교 (흑석동),02-827-9114,http://www.cau.ms.kr,남여공학,02-817-9018,,N,일반계,,전기,주간,19340415,19340415,20230205
B10,서울특별시교육청,7132122,중앙대학교사범대학부속초등학교,Elementary School Attached to College of Education/ Chung-Ang University,초등학교,서울특별시,서울특별시동작관악교육지원청,사립,06973 ,서울특별시 동작구 서달로 135,(흑석동/ 중앙대부속초등학교),02-815-0145,https://cau.sen.es.kr,남여공학,02-822-6132,,N,일반계,,전기,주간,19641203,19650308,20230205
B10,서울특별시교육청,7010243,중앙여자고등학교,Jung-Ang Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,03762 ,서울특별시 서대문구 북아현로11가길 7,(북아현동),02-362-3062,http://jungang-girls.sen.hs.kr,여,02-393-5129,일반고,N,일반계,,후기,주간,19401010,19401010,20230205
B10,서울특별시교육청,7031216,중앙여자중학교,Jungang Girls’ Middle School,중학교,서울특별시,서울특별시서부교육지원청,사립,03762 ,서울특별시 서대문구 북아현로11가길 7,(북아현동/ 중앙여자중학교),02-362-3063,http://jungang1940.ms.kr,여,02-393-5129,,N,일반계,,전기,주간,19401010,19401010,20230205
B10,서울특별시교육청,7061115,중앙중학교,Choongang Middle School,중학교,서울특별시,서울특별시중부교육지원청,사립,03051 ,서울특별시 종로구 창덕궁길 164,(계동),02-742-1325,https://choongang.sen.ms.kr/,남여공학,02-745-3643,,N,일반계,,전기,주간,19080601,19080620,20230205
B10,서울특별시교육청,7051203,중원중학교,Joongwon Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01787 ,서울특별시 노원구 공릉로 420,(중계동/중원중학교),02-971-2788,http://joongwon.ms.kr,남여공학,02-949-5481,,N,일반계,,전기,주간,19910121,19910506,20230205
B10,서울특별시교육청,7051204,중평중학교,Jungpyong Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01776 ,서울특별시 노원구 동일로203길 87,(하계동/중평중학교),02-977-3026,http://jungpyong.sen.ms.kr/,남여공학,02-977-0683,,N,일반계,,전기,주간,19900120,19900506,20230205
B10,서울특별시교육청,7010109,중화고등학교,Junghwa high school,고등학교,서울특별시,서울특별시교육청,공립,02047 ,서울특별시 중랑구 봉화산로27길 62,(중화동/ 중화고등학교),02-491-6807,http://www.jung-hwa.hs.kr,남여공학,02-438-9762,일반고,N,일반계,,후기,주간,19871215,19880423,20230205
B10,서울특별시교육청,7021145,중화중학교,Junghwa Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02193 ,서울특별시 중랑구 용마산로 364,(면목동/중화중학교),02-439-5811,http://www.junghwa.ms.kr,남여공학,02-434-4781,,N,일반계,,전기,주간,19700303,19700303,20230205
B10,서울특별시교육청,7031217,증산중학교,Jeungsan Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03493 ,서울특별시 은평구 증산로5길 27-30,/ 증산중학교 (증산동),02-303-9294,http://www.jeungsan.ms.kr,남여공학,02-376-3496,,N,일반계,,전기,주간,19860129,19860417,20230205
B10,서울특별시교육청,7010844,지구촌기독외국인학교,지구촌기독외국인학교,외국인학교,서울특별시,서울특별시교육청,사립,04419 ,서울특별시 용산구 독서당로 115,(한남동),02-797-0234,http://www.gcfskorea.org,남,02-797-0401,,N,해당없음,,전기,주간,19960901,19960901,20230205
B10,서울특별시교육청,7041214,지구촌학교,The School of Global Sarang,각종학교(초),서울특별시,서울특별시남부교육지원청,사립,08358 ,서울특별시 구로구 오리로 1189,(오류동),02-6910-1004,https://globalsarang.sen.sc.kr,남여공학,02-6910-1093,,N,,,전기,주간,20110302,20111115,20230205
B10,서울특별시교육청,7010883,진관고등학교,Jingwan High School,고등학교,서울특별시,서울특별시교육청,공립,03302 ,서울특별시 은평구 진관4로 26,(진관동),02-358-0783,http://www.jingwan.hs.kr,남여공학,02-358-0866,일반고,N,일반계,,후기,주간,20090102,20090604,20230205
B10,서울특별시교육청,7031218,진관중학교,Jingwan Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,03302 ,서울특별시 은평구 진관4로 36,(진관동),02-383-5378/5379,http://jingwan.sen.ms.kr,남여공학,02-383-3696,,N,해당없음,,전기,주간,20080901,20180501,20230205
B10,서울특별시교육청,7010244,진명여자고등학교,Jinmyeong Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,08002 ,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),02-2643-1711,http://jm.sen.hs.kr,여,02-2649-8327,일반고,N,일반계,,후기,주간,19060421,19060421,20230205
B10,서울특별시교육청,7010245,진선여자고등학교,Jinseon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06213 ,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),02-2148-0400,http://www.jinseon.hs.kr,여,02-561-7210,일반고,N,일반계,,후기,주간,19761228,19761228,20230205
B10,서울특별시교육청,7091456,진선여자중학교,Jinseon Girls’ Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,사립,06213 ,서울특별시 강남구 선릉로85길 27,(역삼동/ 진선여자중학교),02-2185-4300,http://jinseon.sen.ms.kr,여,02-2185-4397,,N,일반계,,전기,주간,19761228,19760520,20230205
B10,서울특별시교육청,7010110,창덕여자고등학교,Changduk Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,05649 ,서울특별시 송파구 양재대로 1240,/ 창덕여자고등학교 (방이동),02-401-4924,http://changduk.sen.hs.kr,여,02-430-5601,일반고,N,일반계,,후기,주간,19410402,19410422,20230205
B10,서울특별시교육청,7061116,창덕여자중학교,Changdeok Girls’ Middle School,중학교,서울특별시,서울특별시중부교육지원청,공립,04516 ,서울특별시 중구 정동길 22,/ 창덕여자중학교 (정동),070-5125-4409,http://cd.sen.ms.kr,여,02-775-1854,,N,일반계,,전기,주간,19451130,19450422,20230205
B10,서울특별시교육청,7010562,창동고등학교,Changdong High School,고등학교,서울특별시,서울특별시교육청,공립,01483 ,서울특별시 도봉구 노해로62길 7,(창동/ 창동고등학교),02-3146-0600,http://changdong.sen.hs.kr,남여공학,02-994-7622,일반고,N,일반계,,후기,주간,20020301,20020301,20230205
B10,서울특별시교육청,7051205,창동중학교,Changdong Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01338 ,서울특별시 도봉구 방학로 32,/ 창동중학교 (방학동),02-2289-6600,http://www.changdong.ms.kr,남여공학,02-954-8470,,N,일반계,,전기,주간,19830301,19830421,20230205
B10,서울특별시교육청,7010246,창문여자고등학교,Changmun Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,01237 ,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),02-986-1701,http://www.changmun.hs.kr,여,02-985-1316,일반고,N,일반계,,후기,주간,19741227,19751010,20230205
B10,서울특별시교육청,7121366,창문여자중학교,Changmun Girls’ Middle School,중학교,서울특별시,서울특별시성북강북교육지원청,사립,01237 ,서울특별시 강북구 월계로 61,(송중동/ 창문여자중고등학교),02-986-1703,http://changmun.sen.ms.kr,여,02-985-1316,,N,일반계,,전기,주간,19721010,19721010,20230205
B10,서울특별시교육청,7051206,창북중학교,Changbook Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01483 ,서울특별시 도봉구 노해로62길 33,(창동/창북중학교),02-907-8244,http://www.changbook.ms.kr,남여공학,02-991-9044,,N,일반계,,전기,주간,19861217,19870507,20230205
B10,서울특별시교육청,7051207,창일중학교,Chang-il Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01424 ,서울특별시 도봉구 노해로66길 60,(창동/창일중학교),02-994-5934,http://www.changil.ms.kr,남여공학,02-991-8804,,N,일반계,,전기,주간,19910122,19911002,20230205
B10,서울특별시교육청,7031219,창천중학교,Changchun Middle School,중학교,서울특별시,서울특별시서부교육지원청,공립,04102 ,서울특별시 마포구 백범로1길 56,(노고산동),02-701-9595,http://changchun.sen.ms.kr,남여공학,02-701-9989,,N,해당없음,,전기,주간,20090301,20090401,20230205
B10,서울특별시교육청,7041238,천왕중학교,Cheonwang Middle School,중학교,서울특별시,서울특별시남부교육지원청,공립,08364 ,서울특별시 구로구 천왕로 63,(천왕동/ 천왕중학교),02-2618-2832,http://cheonwang.ms.kr,남여공학,02-2618-2851,,N,해당없음,,전기,주간,20130301,20130301,20230205
B10,서울특별시교육청,7130204,천일중학교,Cheonil Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,공립,05323 ,서울특별시 강동구 천중로 57,(천호동/천일중학교),02-470-3542,http://www.cheonil.ms.kr,남여공학,02-475-1805,,N,일반계,,전기,주간,19940105,19940506,20230205
B10,서울특별시교육청,7130205,천호중학교,Cheonho Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,공립,05308 ,서울특별시 강동구 상암로 153,(천호동),02-470-7075,http://www.cheonho.ms.kr,남여공학,02-485-5621,,N,일반계,,전기,주간,19691107,19691107,20230205
B10,서울특별시교육청,7010112,청담고등학교,Chungdam High School,고등학교,서울특별시,서울특별시교육청,공립,06009 ,서울특별시 강남구 압구정로 419,/ 청담고등학교 (압구정동),02-3496-8203,http://www.chungdam.hs.kr,남여공학,02-3496-8398,일반고,N,일반계,,후기,주간,19900120,19900522,20230205
B10,서울특별시교육청,7091448,청담중학교,Cheongdam Middle School,중학교,서울특별시,서울특별시강남서초교육지원청,공립,06010 ,서울특별시 강남구 압구정로61길 36,(청담동/청담중학교),02-511-5151,http://www.cheongdam.ms.kr,남여공학,02-549-9834,,N,일반계,,전기,주간,19840301,19840427,20230205
B10,서울특별시교육청,7010113,청량고등학교,Chungryang High School,고등학교,서울특별시,서울특별시교육청,공립,02461 ,서울특별시 동대문구 왕산로 303,(청량리동/ 청량고등학교),02-959-4362,http://www.chungryang.hs.kr,남여공학,02-959-1887,자율고,N,일반계,,후기,주간,19811231,19820402,20230205
B10,서울특별시교육청,7021146,청량중학교,Cheongryang Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02461 ,서울특별시 동대문구 왕산로 301,(청량리동),02-966-4284,http://cheongryang.sen.ms.kr,남여공학,02-968-2857,,N,일반계,,전기,주간,19510830,19510830,20230205
B10,서울특별시교육청,7010815,청암예술학교,Cheong-am Arts School,고등기술학교,서울특별시,서울특별시교육청,사립,01713 ,서울특별시 노원구 중계로 244,(중계동/청암고등기술학교),02-930-6515,ca-art.hs.kr,남여공학,02-952-4772,,N,전문계,,전기,주간,19791005,19791005,20230205
B10,서울특별시교육청,7061117,청운중학교,Cheong-un Middle School,중학교,서울특별시,서울특별시중부교육지원청,공립,03047 ,서울특별시 종로구 창의문로 51,(청운동),02-737-0582,https://cheongun.sen.ms.kr,남,02-723-4370,,N,일반계,,전기,주간,19520201,19520201,20230205
B10,서울특별시교육청,7010247,청원고등학교,Cheong-won High School,고등학교,서울특별시,서울특별시교육청,사립,01672 ,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),02-3399-7771,http://www.cheongwon.hs.kr,남,02-3399-7774,일반고,N,일반계,,후기,주간,19881112,19890510,20230205
B10,서울특별시교육청,7010552,청원여자고등학교,Cheongwon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,01672 ,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교),02-3399-7811,http://www.cheongwon-gh.hs.kr,여,02-3399-7842,일반고,N,일반계,,후기,주간,20010301,20010510,20230205
B10,서울특별시교육청,7051208,청원중학교,Cheongwon Middle School,중학교,서울특별시,서울특별시북부교육지원청,사립,01672 ,서울특별시 노원구 한글비석로 506,/ 청원중학교 (상계동/청원초/중/고등학교),02-3399-7878,http://cheongwon.ms.kr,남여공학,02-3399-7860,,N,일반계,,전기,주간,19550427,19550427,20230205
B10,서울특별시교육청,7051170,청원초등학교,Cheongwon Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,사립,01672 ,서울특별시 노원구 한글비석로 506,/ (상계동/청원초/중/고등학교) (상계동),02-3399-7888,http://www.cheongwon-seoul.es.kr,남여공학,02-3399-7896,,N,일반계,,전기,주간,19651205,19660510,20230205
B10,서울특별시교육청,7031175,추계초등학교,Chugye Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,사립,03762 ,서울특별시 서대문구 북아현로11가길 7,(북아현동/추계초등학교),02-312-7701,http://www.chugye.es.kr,남여공학,02-312-7750,,N,일반계,,전기,주간,19640720,19640720,20230205
B10,서울특별시교육청,7010248,충암고등학교,Choongam High School,고등학교,서울특별시,서울특별시교육청,사립,03481 ,서울특별시 은평구 가좌로5길 5,(응암동),02-309-0236,http://www.cham.sen.hs.kr,남,02-302-8779,일반고,N,일반계,,후기,주간,19680110,19681109,20230205
B10,서울특별시교육청,7031220,충암중학교,Choongam Middle School,중학교,서울특별시,서울특별시서부교육지원청,사립,03481 ,서울특별시 은평구 가좌로5길 5,(응암동),070-5002-8740,http://www.choongam.ms.kr,남여공학,02-303-3001,,N,일반계,,전기,주간,19650201,19660301,20230205
B10,서울특별시교육청,7031176,충암초등학교,Choongam Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,사립,03481 ,서울특별시 은평구 가좌로5길 5,(응암동),02-302-2430,http://www.choongam.es.kr,남여공학,02-302-8710,,N,일반계,,전기,주간,19651115,19661109,20230205
B10,서울특별시교육청,7010854,코리아외국인학교,Korea International School,외국인학교,서울특별시,서울특별시교육청,사립,06739 ,서울특별시 서초구 남부순환로364길 7-16,(양재동),02-571-2917,http://www.rischool.org/,남여공학,02-572-2916,,N,해당없음,,전기,주간,20070830,20070830,20230205
B10,서울특별시교육청,7051171,태강삼육초등학교,Taegang Sahmyook Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,사립,01795 ,서울특별시 노원구 화랑로 815,/ 태강삼육초등학교 (공릉동),02-972-3671,http://www.taegang.es.kr,남여공학,02-977-7019,,N,일반계,,전기,주간,19491119,19491119,20230205
B10,서울특별시교육청,7051209,태랑중학교,Taerang Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01801 ,서울특별시 노원구 화랑로51나길 51,/ 태랑중학교 (공릉동),02-973-1355,http://www.taerang.ms.kr,남여공학,02-973-1409,,N,일반계,,전기,주간,20010611,20020507,20230205
B10,서울특별시교육청,7010114,태릉고등학교,Taereung High School,고등학교,서울특별시,서울특별시교육청,공립,02021 ,서울특별시 중랑구 신내로23길 36,/ 태릉고등학교 (묵동),02-6211-8585,http://taereung.sen.hs.kr,남여공학,02-6211-8586,일반고,N,일반계,,후기,주간,19841217,19850507,20230205
B10,서울특별시교육청,7021147,태릉중학교,Taereung Middle School,중학교,서울특별시,서울특별시동부교육지원청,공립,02040 ,서울특별시 중랑구 공릉로2길 60-25,(묵동),02-973-5551,www.taereung.ms.kr,남여공학,02-971-2113,,N,일반계,,전기,주간,19720901,19760318,20230205
B10,서울특별시교육청,7130206,풍납중학교,Pungnap Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,공립,05506 ,서울특별시 송파구 올림픽로43길 20,(풍납동),02-2225-2000,http://www.pungnap.ms.kr,남여공학,02-2225-2005,,N,일반계,,전기,주간,19821209,19830411,20230205
B10,서울특별시교육청,7011457,풍문고등학교,Poongmoon High School,고등학교,서울특별시,서울특별시교육청,사립,06373 ,서울특별시 강남구 자곡로 152,(자곡동),02-3451-8800,http://poongmoon.sen.hs.kr,남여공학,02-732-4536,일반고,N,일반계,,후기,주간,19440410,19440410,20230205
B10,서울특별시교육청,7130207,풍성중학교,Pungsung Middle School,중학교,서울특별시,서울특별시강동송파교육지원청,공립,05506 ,서울특별시 송파구 강동대로2길 27,(풍납동/ 풍성중학교),02-2224-7700,http://www.pungsung.ms.kr,남여공학,02-2224-7788,,N,일반계,,전기,주간,19910121,19910430,20230205
B10,서울특별시교육청,7061150,프란치스코외국인유치원,,외국인학교,서울특별시,서울특별시교육청,사립,04418 ,서울특별시 용산구 한남대로 90,(한남동),02-798-2195,http://www.ffkseoul.com/,남,02-798-6171,,N,해당없음,,전기,주간,19751004,19751004,20230205
B10,서울특별시교육청,7051210,하계중학교,Hagye Middle School,중학교,서울특별시,서울특별시북부교육지원청,공립,01791 ,서울특별시 노원구 노원로 261-8,(하계동),02-3399-0200,http://www.hagye.ms.kr,남여공학,02-948-2883,,N,일반계,,전기,주간,19821209,19830504,20230205
B10,서울특별시교육청,7010918,하나고등학교,Hana Academy Seoul,고등학교,서울특별시,서울특별시교육청,사립,03305 ,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),02-6913-1111,http://www.hana.hs.kr,남여공학,02-6913-1785,자율고,N,일반계,,전기,주간,20090821,20091031,20230205
B10,서울특별시교육청,7010852,하비에르국제학교,,외국인학교,서울특별시,서울특별시교육청,사립,03000 ,서울특별시 종로구 비봉길 23,(구기동),02-396-7688,http://www.xavier.sc.kr/,남여공학,02-396-7689,,N,해당없음,,전기,주간,20020302,20020302,20230205
B10,서울특별시교육청,7011120,학력인정 서울자동차고등학교,Seoul Automobile High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,04319 ,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교),02-717-8304,http://www.seoulauto.sen.hs.kr,남여공학,02-718-4969,,N,전문계,,전기,주야간,20050413,20050413,20230205
B10,서울특별시교육청,7041215,학력인정 서현초등학교,Seohyeon Elementary School,평생학교(초)-3년6학기,서울특별시,서울특별시남부교육지원청,사립,150840,서울특별시 영등포구 도신로53길 18,(신길동/서현주부학교),02-844-7035,http://,남여공학,02-846-8590,,N,해당없음,,전기,주야간,20070301,20070301,20230205
B10,서울특별시교육청,7011136,학력인정 성지고등학교(2년제),Sungji High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2696-5555,www.sjschool.hs.kr,남여공학,02-2696-7000,일반고,N,일반계,,전기,주야간,19860121,19860422,20230205
B10,서울특별시교육청,7011134,학력인정 성지중.고등학교(고),Sungji Middle.High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2657-6240,www.sjschool.hs.kr,남여공학,02-2696-7000,일반고,N,일반계,,전기,주야간,19860121,19860422,20230205
B10,서울특별시교육청,7011135,학력인정 성지중.고등학교(중),Sungji Middle.High School,평생학교(중)-3년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2696-5555,www.sjschool.hs.kr,남여공학,02-2696-7000,,N,일반계,,전기,주간,19860121,19860422,20230205
B10,서울특별시교육청,7011137,학력인정 성지중학교(2년제),Sungji Middle School,평생학교(중)-2년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2696-5555,www.sjschool.hs.kr,남여공학,02-2696-7000,,N,해당없음,,전기,주간,19860121,19860422,20230205
